開催日,日目,レース,3連単,3連単オッズ,予測オッズ,予測誤差,モデル
2025-03-21,3,11,1-3-2,6.0,11.751374170941686,5.751374170941686,1着1号艇
2025-03-21,3,12,1-5-3,11.5,20.008894344263258,8.508894344263258,1着1号艇
2025-03-22,4,1,1-2-5,15.4,14.492239960321488,-0.9077600396785126,1着1号艇
2025-03-22,4,4,1-4-3,96.2,67.74287898966934,-28.457121010330667,1着1号艇
2025-03-22,4,8,1-2-6,19.0,26.219366021969762,7.219366021969762,1着1号艇
2025-03-22,4,9,1-3-4,7.1,7.208777704920682,0.10877770492068262,1着1号艇
2025-03-22,4,11,1-6-3,49.5,42.842958382470655,-6.6570416175293445,1着1号艇
2025-03-22,4,12,1-2-3,6.0,7.911734619707472,1.911734619707472,1着1号艇
2025-03-23,5,1,1-5-3,18.4,42.21704174750758,23.81704174750758,1着1号艇
2025-03-23,5,2,1-2-4,45.6,11.777983809056737,-33.822016190943266,1着1号艇
2025-03-23,5,4,1-3-2,19.9,20.596285157105218,0.6962851571052191,1着1号艇
2025-03-23,5,5,1-6-2,20.8,22.305461195208974,1.505461195208973,1着1号艇
2025-03-23,5,6,1-6-4,87.0,79.48428913431319,-7.515710865686813,1着1号艇
2025-03-23,5,7,1-4-5,44.0,24.410330405117293,-19.589669594882707,1着1号艇
2025-03-23,5,8,1-2-4,5.2,9.396214508370987,4.1962145083709865,1着1号艇
2025-03-23,5,9,1-3-6,20.5,19.809196655827762,-0.6908033441722381,1着1号艇
2025-03-23,5,11,1-2-3,3.8,8.545347903675122,4.745347903675122,1着1号艇
2025-03-24,6,1,1-2-5,12.5,15.395664578546528,2.895664578546528,1着1号艇
2025-03-24,6,2,1-5-6,57.0,41.10840539788577,-15.891594602114232,1着1号艇
2025-03-24,6,3,1-2-5,7.9,15.049879683786228,7.149879683786228,1着1号艇
2025-03-24,6,7,1-6-3,19.3,29.091824895697705,9.791824895697705,1着1号艇
2025-03-24,6,9,1-3-5,7.9,20.149242301188206,12.249242301188206,1着1号艇
2025-03-24,6,11,1-4-3,14.5,14.34448011683041,-0.15551988316959076,1着1号艇
2025-03-24,6,12,1-3-5,11.4,17.57629737465087,6.17629737465087,1着1号艇
2025-03-31,1,2,1-3-4,27.8,9.477606992345727,-18.322393007654274,1着1号艇
2025-03-31,1,5,1-2-5,6.3,6.63918714170799,0.33918714170799014,1着1号艇
2025-03-31,1,8,1-2-3,7.2,10.068431426917675,2.8684314269176747,1着1号艇
2025-03-31,1,9,1-2-6,5.6,17.256819547334477,11.656819547334477,1着1号艇
2025-03-31,1,11,1-3-2,9.0,9.352113786816037,0.35211378681603733,1着1号艇
2025-03-31,1,12,1-2-4,6.6,6.608300281263913,0.00830028126391369,1着1号艇
2025-04-01,2,6,1-4-3,4.8,6.989683283434502,2.189683283434502,1着1号艇
2025-04-01,2,7,1-2-5,12.6,27.77283523501659,15.17283523501659,1着1号艇
2025-04-01,2,8,1-4-2,8.3,11.400090230555803,3.100090230555802,1着1号艇
2025-04-02,3,1,1-2-3,10.7,29.369648641789233,18.669648641789234,1着1号艇
2025-04-02,3,2,1-5-3,23.8,21.8494745115029,-1.9505254884970995,1着1号艇
2025-04-02,3,4,1-5-2,8.4,22.140794326629884,13.740794326629883,1着1号艇
2025-04-02,3,5,1-5-3,9.6,19.034355167650837,9.434355167650837,1着1号艇
2025-04-02,3,6,1-2-5,80.4,30.314800740072606,-50.0851992599274,1着1号艇
2025-04-02,3,7,1-5-3,26.8,26.77261328807475,-0.02738671192524933,1着1号艇
2025-04-02,3,10,1-3-4,12.1,13.032839960756682,0.9328399607566826,1着1号艇
2025-04-02,3,11,1-4-5,38.6,21.93135847749002,-16.668641522509983,1着1号艇
2025-04-02,3,12,1-3-5,7.7,12.747762484354427,5.047762484354426,1着1号艇
2025-04-03,4,1,1-3-4,7.6,15.911418049446379,8.31141804944638,1着1号艇
2025-04-03,4,2,1-3-6,7.6,19.40309429873382,11.80309429873382,1着1号艇
2025-04-03,4,4,1-2-5,13.3,26.322638612786935,13.022638612786935,1着1号艇
2025-04-03,4,5,1-3-2,7.4,7.145205962416593,-0.254794037583407,1着1号艇
2025-04-03,4,6,1-4-2,18.2,15.359809513211939,-2.8401904867880603,1着1号艇
2025-04-03,4,8,1-4-3,16.6,13.49069830694064,-3.1093016930593613,1着1号艇
2025-04-03,4,10,1-2-5,13.7,9.073863858164241,-4.626136141835758,1着1号艇
2025-04-03,4,12,1-3-4,8.5,9.946458380275619,1.4464583802756188,1着1号艇
2025-04-07,1,5,1-3-4,19.0,13.398039882761735,-5.601960117238265,1着1号艇
2025-04-07,1,6,1-4-2,35.9,30.108019117611626,-5.791980882388373,1着1号艇
2025-04-07,1,9,1-2-3,7.3,15.06769040566208,7.767690405662081,1着1号艇
2025-04-07,1,10,1-4-5,78.3,23.637718822257764,-54.66228117774223,1着1号艇
2025-04-07,1,12,1-2-3,7.8,6.3451233903515165,-1.4548766096484833,1着1号艇
2025-04-08,2,2,1-4-5,47.4,36.52911765224288,-10.870882347757117,1着1号艇
2025-04-08,2,3,1-3-6,26.1,46.90605048137449,20.80605048137449,1着1号艇
2025-04-08,2,4,1-2-6,14.7,40.80132441671705,26.101324416717052,1着1号艇
2025-04-08,2,6,1-3-4,4.0,7.944063856722537,3.9440638567225372,1着1号艇
2025-04-08,2,10,1-2-6,32.0,43.25457777413612,11.254577774136123,1着1号艇
2025-04-08,2,11,1-3-2,5.8,10.48782707937032,4.68782707937032,1着1号艇
2025-04-08,2,12,1-3-5,11.2,14.818838632164354,3.618838632164355,1着1号艇
2025-04-09,3,1,1-2-3,15.6,15.414752827368275,-0.1852471726317244,1着1号艇
2025-04-09,3,3,1-2-6,11.3,21.101120797258424,9.801120797258424,1着1号艇
2025-04-09,3,5,1-4-6,78.0,33.5602320326609,-44.4397679673391,1着1号艇
2025-04-09,3,6,1-5-6,131.0,45.37865800945205,-85.62134199054795,1着1号艇
2025-04-09,3,8,1-5-3,56.4,33.65092852127546,-22.749071478724538,1着1号艇
2025-04-09,3,10,1-6-3,111.1,42.060719779001026,-69.03928022099896,1着1号艇
2025-04-09,3,12,1-2-4,17.9,9.425285320182343,-8.474714679817655,1着1号艇
2025-04-10,4,2,1-3-2,12.6,13.879859886009886,1.279859886009886,1着1号艇
2025-04-10,4,4,1-2-3,14.1,29.122205799167066,15.022205799167066,1着1号艇
2025-04-10,4,8,1-4-3,10.3,12.209578742689178,1.9095787426891775,1着1号艇
2025-04-10,4,9,1-4-5,9.1,25.274774611913294,16.174774611913293,1着1号艇
2025-04-10,4,12,1-5-3,6.3,16.234767437892685,9.934767437892685,1着1号艇
2025-04-11,5,1,1-2-4,7.5,11.9339845041054,4.4339845041054,1着1号艇
2025-04-11,5,4,1-2-3,37.7,25.260914956620915,-12.439085043379087,1着1号艇
2025-04-11,5,5,1-3-5,12.3,17.118783435997543,4.818783435997542,1着1号艇
2025-04-11,5,7,1-6-3,13.6,31.017320768626014,17.417320768626013,1着1号艇
2025-04-11,5,8,1-2-5,7.5,13.179425973874663,5.679425973874663,1着1号艇
2025-04-11,5,9,1-2-5,13.0,12.32573020055422,-0.6742697994457796,1着1号艇
2025-04-11,5,10,1-5-2,94.2,49.54616428007866,-44.65383571992134,1着1号艇
2025-04-12,6,3,1-3-2,11.8,16.16466897300169,4.364668973001688,1着1号艇
2025-04-12,6,7,1-5-6,28.3,54.44575521087917,26.14575521087917,1着1号艇
2025-04-12,6,8,1-4-3,22.2,20.374728711645457,-1.8252712883545428,1着1号艇
2025-04-12,6,9,1-2-6,36.9,23.25489039980616,-13.645109600193837,1着1号艇
2025-04-12,6,11,1-2-4,8.7,7.676102527072393,-1.0238974729276062,1着1号艇
2025-04-13,7,1,1-5-4,45.9,52.080505830858236,6.1805058308582375,1着1号艇
2025-04-13,7,3,1-3-4,8.8,18.159189205400704,9.359189205400703,1着1号艇
2025-04-13,7,5,1-2-3,8.5,8.364254865319479,-0.13574513468052096,1着1号艇
2025-04-13,7,6,1-2-3,21.4,31.056054908369397,9.656054908369399,1着1号艇
2025-04-13,7,7,1-2-3,6.3,6.7988307843427815,0.4988307843427817,1着1号艇
2025-04-13,7,9,1-4-5,49.9,37.399134890901706,-12.500865109098292,1着1号艇
2025-04-13,7,11,1-4-5,12.4,16.04641543778009,3.6464154377800906,1着1号艇
2025-04-16,1,2,1-2-5,7.3,12.103896221755681,4.803896221755681,1着1号艇
2025-04-16,1,3,1-2-4,11.8,23.782624335737186,11.982624335737185,1着1号艇
2025-04-16,1,4,1-5-2,29.0,41.16989832394447,12.169898323944473,1着1号艇
2025-04-16,1,5,1-5-3,24.3,38.98941544160234,14.689415441602339,1着1号艇
2025-04-16,1,6,1-3-4,5.6,8.061918298967392,2.461918298967392,1着1号艇
2025-04-16,1,7,1-4-6,184.1,40.72003178027711,-143.37996821972288,1着1号艇
2025-04-16,1,8,1-2-4,6.1,6.192674829989568,0.09267482998956833,1着1号艇
2025-04-17,2,1,1-3-4,12.9,13.773882178057848,0.8738821780578476,1着1号艇
2025-04-17,2,3,1-2-3,35.8,23.2530624593011,-12.546937540698899,1着1号艇
2025-04-17,2,5,1-2-5,6.5,8.743327343553895,2.2433273435538954,1着1号艇
2025-04-17,2,6,1-3-5,20.2,19.57545021272744,-0.62454978727256,1着1号艇
2025-04-17,2,8,1-2-3,8.6,8.23030711198886,-0.369692888011139,1着1号艇
2025-04-17,2,10,1-6-2,39.3,20.95818437406841,-18.341815625931588,1着1号艇
2025-04-18,3,1,1-6-4,123.8,25.155720582520555,-98.64427941747944,1着1号艇
2025-04-18,3,2,1-3-2,37.6,13.755223117899574,-23.844776882100426,1着1号艇
2025-04-18,3,6,1-2-3,18.8,14.12070312810214,-4.679296871897861,1着1号艇
2025-04-18,3,10,1-3-5,8.3,14.167343882279296,5.867343882279295,1着1号艇
2025-04-18,3,11,1-3-2,9.0,8.752549507160325,-0.24745049283967546,1着1号艇
2025-04-18,3,12,1-3-2,14.1,13.245794253479096,-0.8542057465209041,1着1号艇
2025-04-19,4,1,1-4-6,28.8,29.639026162041464,0.8390261620414634,1着1号艇
2025-04-19,4,2,1-2-4,30.5,17.52479465926076,-12.97520534073924,1着1号艇
2025-04-19,4,3,1-2-5,16.8,16.800642446118225,0.0006424461182241714,1着1号艇
2025-04-19,4,6,1-3-4,11.0,8.24583607890648,-2.75416392109352,1着1号艇
2025-04-19,4,8,1-2-3,6.9,4.636532571963157,-2.2634674280368436,1着1号艇
2025-04-19,4,9,1-3-4,7.1,14.830752250550995,7.730752250550996,1着1号艇
2025-04-19,4,10,1-6-5,40.7,45.155117244596724,4.455117244596721,1着1号艇
2025-04-19,4,11,1-6-3,51.0,19.554432570295635,-31.445567429704365,1着1号艇
2025-04-19,4,12,1-3-4,35.2,10.027757975044564,-25.172242024955438,1着1号艇
2025-04-20,5,2,1-2-3,19.4,17.862469985786834,-1.5375300142131643,1着1号艇
2025-04-20,5,3,1-6-2,7.0,17.589511617735756,10.589511617735756,1着1号艇
2025-04-20,5,5,1-2-6,16.6,10.312865513352056,-6.287134486647945,1着1号艇
2025-04-20,5,7,1-6-4,27.9,22.79414392175222,-5.105856078247779,1着1号艇
2025-04-20,5,8,1-4-5,22.4,22.35570024485489,-0.044299755145107866,1着1号艇
2025-04-21,6,3,1-4-5,32.4,37.66697749884993,5.266977498849933,1着1号艇
2025-04-21,6,5,1-2-5,11.0,15.077458771682885,4.077458771682885,1着1号艇
2025-04-28,1,4,1-4-6,141.8,62.768326915581184,-79.03167308441883,1着1号艇
2025-04-28,1,7,1-6-5,16.9,23.792409880944493,6.892409880944495,1着1号艇
2025-04-28,1,8,1-2-4,4.9,11.805855061567273,6.905855061567273,1着1号艇
2025-04-28,1,9,1-3-4,17.1,26.900469217831752,9.80046921783175,1着1号艇
2025-04-28,1,10,1-4-5,36.0,50.226581651005354,14.226581651005354,1着1号艇
2025-04-28,1,12,1-3-2,9.7,8.602526420857147,-1.0974735791428518,1着1号艇
2025-04-29,2,2,1-3-2,14.4,13.108353316281047,-1.2916466837189535,1着1号艇
2025-04-29,2,4,1-6-5,49.2,58.798327510579156,9.598327510579153,1着1号艇
2025-04-29,2,7,1-2-3,6.7,5.738465459102379,-0.9615345408976212,1着1号艇
2025-04-29,2,8,1-2-6,44.4,27.15079292379569,-17.249207076204307,1着1号艇
2025-04-29,2,9,1-2-5,7.1,16.09308935299382,8.993089352993822,1着1号艇
2025-04-29,2,10,1-3-4,5.1,11.424517843035458,6.3245178430354585,1着1号艇
2025-04-29,2,11,1-3-2,26.9,20.580644828093426,-6.319355171906572,1着1号艇
2025-04-29,2,12,1-6-2,11.0,27.89692104665395,16.89692104665395,1着1号艇
2025-04-30,3,1,1-5-4,38.0,41.8285478883932,3.828547888393203,1着1号艇
2025-04-30,3,2,1-5-6,11.7,19.50511344633529,7.805113446335291,1着1号艇
2025-04-30,3,6,1-2-3,23.2,31.696026573988846,8.496026573988846,1着1号艇
2025-04-30,3,7,1-6-2,7.0,22.426581691476027,15.426581691476027,1着1号艇
2025-04-30,3,8,1-4-2,7.2,11.276249633447609,4.076249633447609,1着1号艇
2025-04-30,3,9,1-2-3,7.0,9.65796819810565,2.6579681981056495,1着1号艇
2025-04-30,3,10,1-2-5,11.6,9.785900465419065,-1.8140995345809348,1着1号艇
2025-04-30,3,11,1-2-4,5.2,10.30304558077522,5.103045580775221,1着1号艇
2025-05-01,4,1,1-2-4,5.8,30.021979407992596,24.221979407992595,1着1号艇
2025-05-01,4,3,1-6-2,30.4,116.41669488070518,86.01669488070519,1着1号艇
2025-05-01,4,4,1-6-5,57.2,132.15677219141932,74.95677219141932,1着1号艇
2025-05-01,4,6,1-4-3,5.2,54.25155501999533,49.05155501999533,1着1号艇
2025-05-01,4,11,1-2-3,6.0,43.7081142086959,37.7081142086959,1着1号艇
2025-05-04,1,8,1-3-2,6.6,49.468262802738394,42.86826280273839,1着1号艇
2025-05-04,1,11,1-4-5,51.4,65.73534827434017,14.33534827434017,1着1号艇
2025-05-05,2,7,1-2-3,8.9,42.51243600102567,33.61243600102567,1着1号艇
2025-05-05,2,8,1-4-5,10.3,66.80024924961656,56.50024924961656,1着1号艇
2025-05-05,2,10,1-2-4,17.1,43.70106999649828,26.601069996498282,1着1号艇
2025-05-05,2,11,1-2-6,25.7,71.70927446305113,46.00927446305113,1着1号艇
2025-05-06,3,5,1-4-5,39.9,62.76262884071395,22.862628840713953,1着1号艇
2025-05-06,3,6,1-3-2,30.4,47.36509251463577,16.96509251463577,1着1号艇
2025-05-06,3,7,1-3-2,18.4,52.67501953808089,34.27501953808089,1着1号艇
2025-05-06,3,8,1-4-2,5.9,63.69927636455761,57.79927636455761,1着1号艇
2025-05-06,3,10,1-3-5,4.2,52.12508142302039,47.92508142302039,1着1号艇
2025-05-06,3,11,1-4-5,15.2,69.3341882208747,54.13418822087469,1着1号艇
2025-05-06,3,12,1-3-5,7.2,47.525763787760354,40.32576378776035,1着1号艇
2025-05-07,4,3,1-5-3,25.3,69.87504401728148,44.575044017281485,1着1号艇
2025-05-07,4,7,1-4-2,11.5,61.80967435276229,50.30967435276229,1着1号艇
2025-05-07,4,8,1-3-2,14.3,56.41869204688504,42.118692046885045,1着1号艇
2025-05-07,4,10,1-5-6,77.2,94.31442655795124,17.114426557951234,1着1号艇
2025-05-07,4,12,1-4-6,17.8,85.31902117303285,67.51902117303285,1着1号艇
2025-05-08,5,2,1-4-5,11.3,46.22701041271607,34.92701041271607,1着1号艇
2025-05-08,5,3,1-2-6,7.8,70.84434639108122,63.04434639108122,1着1号艇
2025-05-08,5,6,1-2-4,6.4,38.70257675745459,32.30257675745459,1着1号艇
2025-05-08,5,8,1-4-2,7.3,55.006749304101724,47.70674930410173,1着1号艇
2025-05-08,5,10,1-3-6,45.8,67.7404009836925,21.9404009836925,1着1号艇
2025-05-08,5,11,1-4-5,11.8,62.72991160364427,50.92991160364427,1着1号艇
2025-05-08,5,12,1-2-6,17.7,64.02848348240153,46.32848348240152,1着1号艇
2025-05-09,6,3,1-5-4,70.9,77.11145755926859,6.211457559268581,1着1号艇
2025-05-09,6,4,1-4-2,27.6,59.68519632243446,32.085196322434456,1着1号艇
2025-05-09,6,5,1-3-6,7.4,61.1169772150024,53.7169772150024,1着1号艇
2025-05-09,6,6,1-3-4,3.7,45.083290063205624,41.38329006320562,1着1号艇
2025-05-09,6,7,1-2-4,19.1,43.60637949719851,24.50637949719851,1着1号艇
2025-05-09,6,9,1-3-6,23.1,68.70720597484211,45.60720597484211,1着1号艇
2025-05-09,6,10,1-4-3,17.7,57.820965134702135,40.12096513470213,1着1号艇
2025-05-09,6,12,1-2-5,8.1,49.985652925910045,41.885652925910044,1着1号艇
2025-05-19,1,1,1-4-5,37.2,46.397662083485095,9.197662083485092,1着1号艇
2025-05-19,1,2,1-2-4,16.9,33.85951492663068,16.959514926630682,1着1号艇
2025-05-19,1,5,1-3-2,7.4,42.86764231805457,35.46764231805457,1着1号艇
2025-05-19,1,7,1-2-6,40.9,64.43573959128506,23.535739591285058,1着1号艇
2025-05-19,1,8,1-4-3,8.6,57.67463231580445,49.07463231580445,1着1号艇
2025-05-19,1,9,1-3-4,13.9,49.095801408260904,35.195801408260905,1着1号艇
2025-05-19,1,10,1-2-3,4.1,47.1056435322582,43.0056435322582,1着1号艇
2025-05-19,1,11,1-5-4,29.8,73.09100713045508,43.291007130455085,1着1号艇
2025-05-20,2,3,1-4-6,24.5,77.28326173985486,52.783261739854865,1着1号艇
2025-05-20,2,4,1-5-2,87.6,77.47738179312937,-10.122618206870627,1着1号艇
2025-05-20,2,6,1-3-2,10.6,48.835461273993836,38.235461273993835,1着1号艇
2025-05-20,2,7,1-3-5,5.5,53.09283759798009,47.59283759798009,1着1号艇
2025-05-20,2,8,1-3-2,24.0,50.91280982908071,26.912809829080707,1着1号艇
2025-05-20,2,9,1-5-2,31.5,89.64291406171188,58.14291406171188,1着1号艇
2025-05-20,2,11,1-2-6,15.6,70.48822433215862,54.88822433215862,1着1号艇
2025-05-20,2,12,1-5-2,25.2,84.49948813463037,59.299488134630366,1着1号艇
2025-05-21,3,4,1-6-5,158.9,144.47888985433661,-14.421110145663391,1着1号艇
2025-05-21,3,5,1-4-3,17.3,59.54812214227622,42.248122142276216,1着1号艇
2025-05-21,3,6,1-4-3,5.2,55.39252259225146,50.19252259225146,1着1号艇
2025-05-21,3,8,1-2-5,13.4,47.04622928069165,33.64622928069165,1着1号艇
2025-05-21,3,9,1-6-2,117.5,141.29721749217015,23.797217492170148,1着1号艇
2025-05-21,3,11,1-6-3,124.0,143.3080919121765,19.308091912176508,1着1号艇
2025-05-21,3,12,1-5-6,89.2,92.75042851835065,3.5504285183506425,1着1号艇
2025-05-22,4,5,1-3-5,15.6,54.964262525597846,39.364262525597844,1着1号艇
2025-05-22,4,6,1-4-6,68.4,78.71030281142389,10.310302811423881,1着1号艇
2025-05-22,4,7,1-4-2,4.2,52.975095422507835,48.77509542250783,1着1号艇
2025-05-22,4,8,1-4-2,4.6,59.73087700034601,55.13087700034601,1着1号艇
2025-05-22,4,9,1-2-3,7.4,46.84458268391859,39.44458268391859,1着1号艇
2025-05-22,4,12,1-2-6,23.6,65.46023377805601,41.860233778056006,1着1号艇
2025-05-27,1,1,1-3-4,12.9,34.44468363627739,21.54468363627739,1着1号艇
2025-05-27,1,3,1-4-5,22.3,61.9279294772992,39.627929477299205,1着1号艇
2025-05-27,1,4,1-3-2,10.4,49.99572810063444,39.59572810063444,1着1号艇
2025-05-27,1,5,1-3-6,42.7,71.53830394393749,28.83830394393749,1着1号艇
2025-05-27,1,6,1-3-4,18.7,50.26116832147125,31.561168321471254,1着1号艇
2025-05-27,1,7,1-5-6,25.8,95.7507295224725,69.9507295224725,1着1号艇
2025-05-27,1,9,1-4-5,21.9,68.82117643935476,46.92117643935476,1着1号艇
2025-05-27,1,11,1-2-3,8.4,44.07482976235529,35.674829762355294,1着1号艇
2025-05-28,2,1,1-2-3,15.5,32.49477736961234,16.994777369612343,1着1号艇
2025-05-28,2,2,1-4-3,47.5,49.71965900293316,2.219659002933163,1着1号艇
2025-05-28,2,3,1-2-3,8.2,38.82792837394232,30.62792837394232,1着1号艇
2025-05-28,2,5,1-2-3,13.3,42.248505328988244,28.948505328988244,1着1号艇
2025-05-28,2,6,1-6-2,29.7,134.75145636530044,105.05145636530044,1着1号艇
2025-05-28,2,7,1-3-2,9.1,42.316657044703014,33.21665704470301,1着1号艇
2025-05-28,2,8,1-2-3,6.2,45.830088660130194,39.63008866013019,1着1号艇
2025-05-28,2,9,1-3-2,10.0,52.194502310684186,42.194502310684186,1着1号艇
2025-05-28,2,10,1-3-4,17.1,44.51800402884748,27.418004028847477,1着1号艇
2025-05-29,3,1,1-4-3,16.2,42.6077793933378,26.4077793933378,1着1号艇
2025-05-29,3,3,1-3-2,9.8,45.834772675659806,36.03477267565981,1着1号艇
2025-05-29,3,6,1-2-4,54.4,45.080172171860994,-9.319827828139005,1着1号艇
2025-05-29,3,7,1-2-5,42.1,52.92271789564746,10.822717895647457,1着1号艇
2025-05-29,3,8,1-2-3,8.5,39.19761376764583,30.697613767645826,1着1号艇
2025-05-29,3,9,1-6-2,32.5,149.91145113023723,117.41145113023723,1着1号艇
2025-05-29,3,10,1-5-2,14.0,67.39812910117992,53.39812910117992,1着1号艇
2025-05-29,3,12,1-5-6,39.6,81.90082165953504,42.30082165953504,1着1号艇
2025-05-30,4,2,1-3-5,10.2,31.255477125832513,21.055477125832514,1着1号艇
2025-05-30,4,3,1-5-4,52.9,84.38194546477193,31.481945464771933,1着1号艇
2025-05-30,4,5,1-2-3,10.1,44.80237690499989,34.70237690499989,1着1号艇
2025-05-30,4,6,1-4-5,20.7,70.25309652619653,49.553096526196526,1着1号艇
2025-05-30,4,7,1-3-6,14.0,69.94310228474433,55.94310228474433,1着1号艇
2025-05-30,4,8,1-5-6,31.2,78.23752356559895,47.037523565598946,1着1号艇
2025-05-30,4,9,1-3-6,11.9,71.04047464968333,59.140474649683334,1着1号艇
2025-05-30,4,11,1-3-2,14.8,48.52476277796016,33.724762777960166,1着1号艇
2025-05-30,4,12,1-4-5,15.2,65.47151665916866,50.271516659168654,1着1号艇
2025-05-31,5,1,1-3-6,30.4,45.667921453825564,15.267921453825565,1着1号艇
2025-05-31,5,2,1-3-4,6.2,29.288036893640438,23.08803689364044,1着1号艇
2025-05-31,5,3,1-2-3,10.4,40.03054357132296,29.63054357132296,1着1号艇
2025-05-31,5,4,1-2-6,53.2,67.16262648814725,13.96262648814725,1着1号艇
2025-05-31,5,6,1-2-5,10.0,50.915091037400124,40.915091037400124,1着1号艇
2025-05-31,5,7,1-4-6,54.9,94.93000111544835,40.03000111544835,1着1号艇
2025-05-31,5,9,1-3-4,11.4,46.90402247383602,35.504022473836024,1着1号艇
2025-05-31,5,11,1-2-3,7.2,43.872569991924756,36.67256999192475,1着1号艇
2025-05-31,5,12,1-2-5,24.5,49.40514707920121,24.905147079201207,1着1号艇
2025-06-01,6,4,1-3-4,8.5,46.6047236358644,38.1047236358644,1着1号艇
2025-06-01,6,5,1-4-5,18.0,58.36585494877086,40.36585494877086,1着1号艇
2025-06-01,6,7,1-5-3,43.9,78.80123667172113,34.90123667172113,1着1号艇
2025-06-01,6,8,1-2-4,16.1,52.33611925747926,36.23611925747926,1着1号艇
2025-06-01,6,9,1-2-3,11.7,44.29958306473392,32.59958306473392,1着1号艇
2025-06-01,6,11,1-2-4,9.1,49.85070010134075,40.75070010134075,1着1号艇
2025-06-01,6,12,1-3-2,7.9,43.71145471933555,35.81145471933555,1着1号艇
2025-06-09,1,1,1-3-2,9.5,38.18753693993597,28.687536939935967,1着1号艇
2025-06-09,1,8,1-2-4,3.5,44.89889616760409,41.39889616760409,1着1号艇
2025-06-09,1,9,1-3-5,30.5,47.34096616250282,16.840966162502824,1着1号艇
2025-06-09,1,11,1-3-4,5.7,45.25182670821321,39.551826708213206,1着1号艇
2025-06-09,1,12,1-4-3,35.9,67.17794300931249,31.277943009312487,1着1号艇
2025-06-10,2,1,1-6-2,30.7,93.6234990489302,62.923499048930196,1着1号艇
2025-06-10,2,3,1-3-4,12.3,40.704833118303306,28.404833118303305,1着1号艇
2025-06-10,2,6,1-4-2,7.2,58.40751222017484,51.207512220174834,1着1号艇
2025-06-10,2,7,1-5-6,95.7,82.18559701804122,-13.514402981958781,1着1号艇
2025-06-10,2,9,1-2-3,7.7,44.76586382076294,37.065863820762935,1着1号艇
2025-06-10,2,10,1-2-5,6.3,49.66404883796576,43.36404883796576,1着1号艇
2025-06-10,2,12,1-2-3,6.0,48.057218457942966,42.057218457942966,1着1号艇
2025-06-11,3,1,1-3-4,7.0,31.362457386361314,24.362457386361314,1着1号艇
2025-06-11,3,3,1-3-2,34.7,50.104516112811055,15.404516112811052,1着1号艇
2025-06-11,3,4,1-5-2,23.9,64.48885179222988,40.58885179222988,1着1号艇
2025-06-11,3,5,1-5-2,18.9,81.96959698062486,63.06959698062486,1着1号艇
2025-06-11,3,6,1-3-4,4.3,47.3423510712938,43.0423510712938,1着1号艇
2025-06-11,3,8,1-2-5,6.3,46.123593120993334,39.82359312099334,1着1号艇
2025-06-12,4,7,1-4-5,19.2,58.20856453818153,39.00856453818153,1着1号艇
2025-06-12,4,8,1-2-3,4.8,41.547638293442596,36.7476382934426,1着1号艇
2025-06-12,4,9,1-3-5,54.4,54.063728973875456,-0.3362710261245425,1着1号艇
2025-06-12,4,10,1-3-6,30.7,63.9075025287439,33.2075025287439,1着1号艇
2025-06-12,4,11,1-3-5,9.6,54.40282631151695,44.802826311516945,1着1号艇
2025-06-12,4,12,1-2-3,8.2,42.69472119528873,34.49472119528873,1着1号艇
2025-06-13,5,1,1-4-2,32.6,35.778123579958404,3.1781235799584024,1着1号艇
2025-06-13,5,2,1-6-3,22.1,86.24022162023562,64.14022162023562,1着1号艇
2025-06-13,5,4,1-2-3,5.0,37.01491112982498,32.01491112982498,1着1号艇
2025-06-13,5,6,1-2-4,11.0,52.333385834863485,41.333385834863485,1着1号艇
2025-06-13,5,8,1-3-4,18.6,45.10035129912356,26.500351299123558,1着1号艇
2025-06-13,5,9,1-2-3,3.3,43.20074756799954,39.900747567999545,1着1号艇
2025-06-13,5,11,1-3-4,7.4,48.55832769029923,41.15832769029923,1着1号艇
2025-06-13,5,12,1-4-5,17.8,67.57767331719748,49.77767331719748,1着1号艇
2025-06-14,6,4,1-5-4,63.4,84.16836550902588,20.768365509025877,1着1号艇
2025-06-14,6,5,1-4-6,21.9,88.92776638213668,67.02776638213669,1着1号艇
2025-06-14,6,6,1-3-4,5.0,54.2216403004392,49.2216403004392,1着1号艇
2025-06-14,6,7,1-2-6,6.8,69.62809508536239,62.82809508536239,1着1号艇
2025-06-14,6,8,1-3-4,7.7,46.986119407586614,39.28611940758661,1着1号艇
2025-06-14,6,10,1-3-2,12.1,57.668835890508916,45.568835890508915,1着1号艇
2025-06-14,6,11,1-2-3,4.0,47.860296015905355,43.860296015905355,1着1号艇
2025-06-15,7,1,1-4-2,15.6,40.31140653340405,24.711406533404052,1着1号艇
2025-06-15,7,4,1-2-3,5.1,48.57300490817476,43.47300490817476,1着1号艇
2025-06-15,7,5,1-5-2,6.2,67.47835157295431,61.27835157295431,1着1号艇
2025-06-15,7,6,1-2-6,36.3,70.53625927567549,34.23625927567549,1着1号艇
2025-06-15,7,7,1-5-2,20.6,73.5950668607434,52.9950668607434,1着1号艇
2025-06-15,7,8,1-3-2,6.6,58.34077676078006,51.74077676078006,1着1号艇
2025-06-15,7,10,1-2-6,17.1,73.38777837013268,56.28777837013268,1着1号艇
2025-06-18,1,1,1-3-4,128.8,32.4976887845623,-96.30231121543771,1着1号艇
